place_id,day,percentage,hour,period
ChIJ34bf4iHNvJURhxINFcyp_WM,2,0,8,pm
ChIJ34bf4iHNvJURhxINFcyp_WM,2,0,9,pm
ChIJ34bf4iHNvJURhxINFcyp_WM,2,0,10,pm
ChIJ34bf4iHNvJURhxINFcyp_WM,2,0,11,pm
ChIJ34bf4iHNvJURhxINFcyp_WM,2,0,12,am
ChIJ34bf4iHNvJURhxINFcyp_WM,2,0,1,am
ChIJ34bf4iHNvJURhxINFcyp_WM,2,8,2,am
ChIJ34bf4iHNvJURhxINFcyp_WM,2,8,3,am
ChIJ34bf4iHNvJURhxINFcyp_WM,3,50,4,am
ChIJ34bf4iHNvJURhxINFcyp_WM,3,33,5,am
ChIJ34bf4iHNvJURhxINFcyp_WM,3,50,6,am
ChIJ34bf4iHNvJURhxINFcyp_WM,3,33,7,am
ChIJ34bf4iHNvJURhxINFcyp_WM,3,25,8,am
ChIJ34bf4iHNvJURhxINFcyp_WM,3,25,9,am
ChIJ34bf4iHNvJURhxINFcyp_WM,3,41,10,am
ChIJ34bf4iHNvJURhxINFcyp_WM,3,41,11,am
ChIJ34bf4iHNvJURhxINFcyp_WM,3,75,12,pm
ChIJ34bf4iHNvJURhxINFcyp_WM,3,50,1,pm
ChIJ34bf4iHNvJURhxINFcyp_WM,3,33,2,pm
ChIJ34bf4iHNvJURhxINFcyp_WM,3,41,3,pm
ChIJ34bf4iHNvJURhxINFcyp_WM,3,33,4,pm
ChIJ34bf4iHNvJURhxINFcyp_WM,3,50,5,pm
ChIJ34bf4iHNvJURhxINFcyp_WM,3,25,6,pm
ChIJ34bf4iHNvJURhxINFcyp_WM,3,8,7,pm
ChIJ34bf4iHNvJURhxINFcyp_WM,3,0,8,pm
ChIJ34bf4iHNvJURhxINFcyp_WM,3,0,9,pm
ChIJ34bf4iHNvJURhxINFcyp_WM,3,0,10,pm
ChIJ34bf4iHNvJURhxINFcyp_WM,3,8,11,pm
ChIJ34bf4iHNvJURhxINFcyp_WM,3,16,12,am
ChIJ34bf4iHNvJURhxINFcyp_WM,3,25,1,am
ChIJ34bf4iHNvJURhxINFcyp_WM,3,41,2,am
ChIJ34bf4iHNvJURhxINFcyp_WM,3,83,3,am
ChIJ34bf4iHNvJURhxINFcyp_WM,4,0,4,am
ChIJ34bf4iHNvJURhxINFcyp_WM,4,8,5,am
ChIJ34bf4iHNvJURhxINFcyp_WM,4,16,6,am
ChIJ34bf4iHNvJURhxINFcyp_WM,4,33,7,am
ChIJ34bf4iHNvJURhxINFcyp_WM,4,16,8,am
ChIJ34bf4iHNvJURhxINFcyp_WM,4,8,9,am
ChIJ34bf4iHNvJURhxINFcyp_WM,4,0,10,am
ChIJ34bf4iHNvJURhxINFcyp_WM,4,8,11,am
ChIJ34bf4iHNvJURhxINFcyp_WM,4,16,12,pm
ChIJ34bf4iHNvJURhxINFcyp_WM,4,33,1,pm
ChIJ34bf4iHNvJURhxINFcyp_WM,4,16,2,pm
ChIJ34bf4iHNvJURhxINFcyp_WM,4,8,3,pm
ChIJ34bf4iHNvJURhxINFcyp_WM,4,0,4,pm
ChIJ34bf4iHNvJURhxINFcyp_WM,4,0,5,pm
ChIJ34bf4iHNvJURhxINFcyp_WM,4,0,6,pm
ChIJ34bf4iHNvJURhxINFcyp_WM,4,0,7,pm
ChIJ34bf4iHNvJURhxINFcyp_WM,4,0,8,pm
ChIJ34bf4iHNvJURhxINFcyp_WM,4,8,9,pm
ChIJ34bf4iHNvJURhxINFcyp_WM,4,25,10,pm
ChIJ34bf4iHNvJURhxINFcyp_WM,4,16,11,pm
ChIJ34bf4iHNvJURhxINFcyp_WM,4,33,12,am
ChIJ34bf4iHNvJURhxINFcyp_WM,4,25,1,am
ChIJ34bf4iHNvJURhxINFcyp_WM,4,8,2,am
ChIJ34bf4iHNvJURhxINFcyp_WM,4,0,3,am
ChIJ34bf4iHNvJURhxINFcyp_WM,5,50,4,am
ChIJ34bf4iHNvJURhxINFcyp_WM,5,16,5,am
ChIJ34bf4iHNvJURhxINFcyp_WM,5,16,6,am
ChIJ34bf4iHNvJURhxINFcyp_WM,5,25,7,am
ChIJ34bf4iHNvJURhxINFcyp_WM,5,33,8,am
ChIJ34bf4iHNvJURhxINFcyp_WM,5,8,9,am
ChIJ34bf4iHNvJURhxINFcyp_WM,5,0,10,am
ChIJ34bf4iHNvJURhxINFcyp_WM,5,0,11,am
ChIJ34bf4iHNvJURhxINFcyp_WM,5,8,12,pm
ChIJ34bf4iHNvJURhxINFcyp_WM,5,16,1,pm
ChIJ34bf4iHNvJURhxINFcyp_WM,5,41,2,pm
ChIJ34bf4iHNvJURhxINFcyp_WM,5,16,3,pm
ChIJ34bf4iHNvJURhxINFcyp_WM,5,25,4,pm
ChIJ34bf4iHNvJURhxINFcyp_WM,5,33,5,pm
ChIJ34bf4iHNvJURhxINFcyp_WM,5,66,6,pm
ChIJ34bf4iHNvJURhxINFcyp_WM,5,66,7,pm
ChIJ34bf4iHNvJURhxINFcyp_WM,5,33,8,pm
ChIJ34bf4iHNvJURhxINFcyp_WM,5,25,9,pm
ChIJ34bf4iHNvJURhxINFcyp_WM,5,33,10,pm
ChIJ34bf4iHNvJURhxINFcyp_WM,5,16,11,pm
ChIJ34bf4iHNvJURhxINFcyp_WM,5,25,12,am
ChIJ34bf4iHNvJURhxINFcyp_WM,5,16,1,am
ChIJ34bf4iHNvJURhxINFcyp_WM,5,50,2,am
ChIJ34bf4iHNvJURhxINFcyp_WM,5,58,3,am
ChIJ34bf4iHNvJURhxINFcyp_WM,6,33,4,am
ChIJ34bf4iHNvJURhxINFcyp_WM,6,16,5,am
ChIJ34bf4iHNvJURhxINFcyp_WM,6,0,6,am
ChIJ34bf4iHNvJURhxINFcyp_WM,6,0,7,am
ChIJ34bf4iHNvJURhxINFcyp_WM,6,0,8,am
ChIJ34bf4iHNvJURhxINFcyp_WM,6,0,9,am
ChIJ34bf4iHNvJURhxINFcyp_WM,6,8,10,am
ChIJ34bf4iHNvJURhxINFcyp_WM,6,0,11,am
ChIJ34bf4iHNvJURhxINFcyp_WM,6,0,12,pm
ChIJ34bf4iHNvJURhxINFcyp_WM,6,0,1,pm
ChIJ34bf4iHNvJURhxINFcyp_WM,6,0,2,pm
ChIJ34bf4iHNvJURhxINFcyp_WM,6,0,3,pm
ChIJ34bf4iHNvJURhxINFcyp_WM,6,8,4,pm
ChIJ34bf4iHNvJURhxINFcyp_WM,6,25,5,pm
ChIJ34bf4iHNvJURhxINFcyp_WM,6,58,6,pm
ChIJ34bf4iHNvJURhxINFcyp_WM,6,66,7,pm
ChIJ34bf4iHNvJURhxINFcyp_WM,6,41,8,pm
ChIJ34bf4iHNvJURhxINFcyp_WM,6,33,9,pm
ChIJ34bf4iHNvJURhxINFcyp_WM,6,8,10,pm
ChIJ34bf4iHNvJURhxINFcyp_WM,6,0,11,pm
ChIJ34bf4iHNvJURhxINFcyp_WM,6,0,12,am
ChIJ34bf4iHNvJURhxINFcyp_WM,6,16,1,am
ChIJ34bf4iHNvJURhxINFcyp_WM,6,33,2,am
ChIJ34bf4iHNvJURhxINFcyp_WM,6,75,3,am
ChIJ7d4tKiLNvJURYj_tZgXR5aw,0,11,4,am
ChIJ7d4tKiLNvJURYj_tZgXR5aw,0,9,5,am
ChIJ7d4tKiLNvJURYj_tZgXR5aw,0,11,6,am
ChIJ7d4tKiLNvJURYj_tZgXR5aw,0,9,7,am
ChIJ7d4tKiLNvJURYj_tZgXR5aw,0,3,8,am
ChIJ7d4tKiLNvJURYj_tZgXR5aw,0,2,9,am
ChIJ7d4tKiLNvJURYj_tZgXR5aw,0,3,10,am
ChIJ7d4tKiLNvJURYj_tZgXR5aw,0,8,11,am
ChIJ7d4tKiLNvJURYj_tZgXR5aw,0,12,12,pm
ChIJ7d4tKiLNvJURYj_tZgXR5aw,0,14,1,pm
ChIJ7d4tKiLNvJURYj_tZgXR5aw,0,17,2,pm
ChIJ7d4tKiLNvJURYj_tZgXR5aw,0,22,3,pm
ChIJ7d4tKiLNvJURYj_tZgXR5aw,0,25,4,pm
ChIJ7d4tKiLNvJURYj_tZgXR5aw,0,28,5,pm
ChIJ7d4tKiLNvJURYj_tZgXR5aw,0,29,6,pm
ChIJ7d4tKiLNvJURYj_tZgXR5aw,0,30,7,pm
ChIJ7d4tKiLNvJURYj_tZgXR5aw,0,26,8,pm
ChIJ7d4tKiLNvJURYj_tZgXR5aw,0,26,9,pm
ChIJ7d4tKiLNvJURYj_tZgXR5aw,0,23,10,pm
ChIJ7d4tKiLNvJURYj_tZgXR5aw,0,22,11,pm
ChIJ7d4tKiLNvJURYj_tZgXR5aw,0,20,12,am
ChIJ7d4tKiLNvJURYj_tZgXR5aw,0,15,1,am
ChIJ7d4tKiLNvJURYj_tZgXR5aw,0,13,2,am
ChIJ7d4tKiLNvJURYj_tZgXR5aw,0,8,3,am
ChIJ7d4tKiLNvJURYj_tZgXR5aw,1,5,4,am
ChIJ7d4tKiLNvJURYj_tZgXR5aw,1,6,5,am
ChIJ7d4tKiLNvJURYj_tZgXR5aw,1,12,6,am
ChIJ7d4tKiLNvJURYj_tZgXR5aw,1,21,7,am
ChIJ7d4tKiLNvJURYj_tZgXR5aw,1,24,8,am
ChIJ7d4tKiLNvJURYj_tZgXR5aw,1,25,9,am
ChIJ7d4tKiLNvJURYj_tZgXR5aw,1,30,10,am
ChIJ7d4tKiLNvJURYj_tZgXR5aw,1,41,11,am
ChIJ7d4tKiLNvJURYj_tZgXR5aw,1,49,12,pm
ChIJ7d4tKiLNvJURYj_tZgXR5aw,1,55,1,pm
ChIJ7d4tKiLNvJURYj_tZgXR5aw,1,61,2,pm
ChIJ7d4tKiLNvJURYj_tZgXR5aw,1,68,3,pm
ChIJ7d4tKiLNvJURYj_tZgXR5aw,1,80,4,pm
ChIJ7d4tKiLNvJURYj_tZgXR5aw,1,96,5,pm
ChIJ7d4tKiLNvJURYj_tZgXR5aw,1,98,6,pm
ChIJ7d4tKiLNvJURYj_tZgXR5aw,1,89,7,pm
ChIJ7d4tKiLNvJURYj_tZgXR5aw,1,69,8,pm
ChIJ7d4tKiLNvJURYj_tZgXR5aw,1,50,9,pm
ChIJ7d4tKiLNvJURYj_tZgXR5aw,1,35,10,pm
ChIJ7d4tKiLNvJURYj_tZgXR5aw,1,23,11,pm
ChIJ7d4tKiLNvJURYj_tZgXR5aw,1,13,12,am
ChIJ7d4tKiLNvJURYj_tZgXR5aw,1,7,1,am
ChIJ7d4tKiLNvJURYj_tZgXR5aw,1,4,2,am
ChIJ7d4tKiLNvJURYj_tZgXR5aw,1,3,3,am
ChIJ7d4tKiLNvJURYj_tZgXR5aw,2,6,4,am
ChIJ7d4tKiLNvJURYj_tZgXR5aw,2,9,5,am
ChIJ7d4tKiLNvJURYj_tZgXR5aw,2,18,6,am
ChIJ7d4tKiLNvJURYj_tZgXR5aw,2,24,7,am
ChIJ7d4tKiLNvJURYj_tZgXR5aw,2,29,8,am
ChIJ7d4tKiLNvJURYj_tZgXR5aw,2,29,9,am
ChIJ7d4tKiLNvJURYj_tZgXR5aw,2,29,10,am
ChIJ7d4tKiLNvJURYj_tZgXR5aw,2,32,11,am
ChIJ7d4tKiLNvJURYj_tZgXR5aw,2,49,12,pm
ChIJ7d4tKiLNvJURYj_tZgXR5aw,2,55,1,pm
ChIJ7d4tKiLNvJURYj_tZgXR5aw,2,58,2,pm
ChIJ7d4tKiLNvJURYj_tZgXR5aw,2,61,3,pm
ChIJ7d4tKiLNvJURYj_tZgXR5aw,2,71,4,pm
ChIJ7d4tKiLNvJURYj_tZgXR5aw,2,84,5,pm
ChIJ7d4tKiLNvJURYj_tZgXR5aw,2,82,6,pm
ChIJ7d4tKiLNvJURYj_tZgXR5aw,2,73,7,pm
ChIJ7d4tKiLNvJURYj_tZgXR5aw,2,52,8,pm
ChIJ7d4tKiLNvJURYj_tZgXR5aw,2,36,9,pm
ChIJ7d4tKiLNvJURYj_tZgXR5aw,2,21,10,pm
ChIJ7d4tKiLNvJURYj_tZgXR5aw,2,13,11,pm
ChIJ7d4tKiLNvJURYj_tZgXR5aw,2,8,12,am
ChIJ7d4tKiLNvJURYj_tZgXR5aw,2,8,1,am
ChIJ7d4tKiLNvJURYj_tZgXR5aw,2,5,2,am
ChIJ7d4tKiLNvJURYj_tZgXR5aw,2,6,3,am
ChIJ7d4tKiLNvJURYj_tZgXR5aw,3,5,4,am
ChIJ7d4tKiLNvJURYj_tZgXR5aw,3,8,5,am
ChIJ7d4tKiLNvJURYj_tZgXR5aw,3,17,6,am
ChIJ7d4tKiLNvJURYj_tZgXR5aw,3,26,7,am
ChIJ7d4tKiLNvJURYj_tZgXR5aw,3,31,8,am
ChIJ7d4tKiLNvJURYj_tZgXR5aw,3,31,9,am
ChIJ7d4tKiLNvJURYj_tZgXR5aw,3,42,10,am
ChIJ7d4tKiLNvJURYj_tZgXR5aw,3,48,11,am
ChIJ7d4tKiLNvJURYj_tZgXR5aw,3,57,12,pm
ChIJ7d4tKiLNvJURYj_tZgXR5aw,3,54,1,pm
ChIJ7d4tKiLNvJURYj_tZgXR5aw,3,56,2,pm
ChIJ7d4tKiLNvJURYj_tZgXR5aw,3,67,3,pm
ChIJ7d4tKiLNvJURYj_tZgXR5aw,3,75,4,pm
ChIJ7d4tKiLNvJURYj_tZgXR5aw,3,85,5,pm
ChIJ7d4tKiLNvJURYj_tZgXR5aw,3,78,6,pm
ChIJ7d4tKiLNvJURYj_tZgXR5aw,3,73,7,pm
ChIJ7d4tKiLNvJURYj_tZgXR5aw,3,59,8,pm
ChIJ7d4tKiLNvJURYj_tZgXR5aw,3,53,9,pm
ChIJ7d4tKiLNvJURYj_tZgXR5aw,3,40,10,pm
ChIJ7d4tKiLNvJURYj_tZgXR5aw,3,31,11,pm
ChIJ7d4tKiLNvJURYj_tZgXR5aw,3,21,12,am
ChIJ7d4tKiLNvJURYj_tZgXR5aw,3,14,1,am
ChIJ7d4tKiLNvJURYj_tZgXR5aw,3,6,2,am
ChIJ7d4tKiLNvJURYj_tZgXR5aw,3,3,3,am
ChIJ7d4tKiLNvJURYj_tZgXR5aw,4,6,4,am
ChIJ7d4tKiLNvJURYj_tZgXR5aw,4,10,5,am
ChIJ7d4tKiLNvJURYj_tZgXR5aw,4,17,6,am
ChIJ7d4tKiLNvJURYj_tZgXR5aw,4,26,7,am
ChIJ7d4tKiLNvJURYj_tZgXR5aw,4,26,8,am
ChIJ7d4tKiLNvJURYj_tZgXR5aw,4,29,9,am
ChIJ7d4tKiLNvJURYj_tZgXR5aw,4,32,10,am
ChIJ7d4tKiLNvJURYj_tZgXR5aw,4,41,11,am
ChIJ7d4tKiLNvJURYj_tZgXR5aw,4,48,12,pm
ChIJ7d4tKiLNvJURYj_tZgXR5aw,4,53,1,pm
ChIJ7d4tKiLNvJURYj_tZgXR5aw,4,60,2,pm
ChIJ7d4tKiLNvJURYj_tZgXR5aw,4,67,3,pm
ChIJ7d4tKiLNvJURYj_tZgXR5aw,4,73,4,pm
ChIJ7d4tKiLNvJURYj_tZgXR5aw,4,82,5,pm
ChIJ7d4tKiLNvJURYj_tZgXR5aw,4,80,6,pm
ChIJ7d4tKiLNvJURYj_tZgXR5aw,4,73,7,pm
ChIJ7d4tKiLNvJURYj_tZgXR5aw,4,56,8,pm
ChIJ7d4tKiLNvJURYj_tZgXR5aw,4,42,9,pm
ChIJ7d4tKiLNvJURYj_tZgXR5aw,4,31,10,pm
ChIJ7d4tKiLNvJURYj_tZgXR5aw,4,19,11,pm
ChIJ7d4tKiLNvJURYj_tZgXR5aw,4,12,12,am
ChIJ7d4tKiLNvJURYj_tZgXR5aw,4,7,1,am
ChIJ7d4tKiLNvJURYj_tZgXR5aw,4,9,2,am
ChIJ7d4tKiLNvJURYj_tZgXR5aw,4,5,3,am
ChIJ7d4tKiLNvJURYj_tZgXR5aw,5,11,4,am
ChIJ7d4tKiLNvJURYj_tZgXR5aw,5,14,5,am
ChIJ7d4tKiLNvJURYj_tZgXR5aw,5,18,6,am
ChIJ7d4tKiLNvJURYj_tZgXR5aw,5,25,7,am
ChIJ7d4tKiLNvJURYj_tZgXR5aw,5,26,8,am
ChIJ7d4tKiLNvJURYj_tZgXR5aw,5,31,9,am
ChIJ7d4tKiLNvJURYj_tZgXR5aw,5,36,10,am
ChIJ7d4tKiLNvJURYj_tZgXR5aw,5,44,11,am
ChIJ7d4tKiLNvJURYj_tZgXR5aw,5,55,12,pm
ChIJ7d4tKiLNvJURYj_tZgXR5aw,5,59,1,pm
ChIJ7d4tKiLNvJURYj_tZgXR5aw,5,58,2,pm
ChIJ7d4tKiLNvJURYj_tZgXR5aw,5,60,3,pm
ChIJ7d4tKiLNvJURYj_tZgXR5aw,5,76,4,pm
ChIJ7d4tKiLNvJURYj_tZgXR5aw,5,93,5,pm
ChIJ7d4tKiLNvJURYj_tZgXR5aw,5,100,6,pm
ChIJ7d4tKiLNvJURYj_tZgXR5aw,5,92,7,pm
ChIJ7d4tKiLNvJURYj_tZgXR5aw,5,80,8,pm
ChIJ7d4tKiLNvJURYj_tZgXR5aw,5,64,9,pm
ChIJ7d4tKiLNvJURYj_tZgXR5aw,5,46,10,pm
ChIJ7d4tKiLNvJURYj_tZgXR5aw,5,36,11,pm
ChIJ7d4tKiLNvJURYj_tZgXR5aw,5,28,12,am
ChIJ7d4tKiLNvJURYj_tZgXR5aw,5,23,1,am
ChIJ7d4tKiLNvJURYj_tZgXR5aw,5,17,2,am
ChIJ7d4tKiLNvJURYj_tZgXR5aw,5,15,3,am
ChIJ7d4tKiLNvJURYj_tZgXR5aw,6,10,4,am
ChIJ7d4tKiLNvJURYj_tZgXR5aw,6,7,5,am
ChIJ7d4tKiLNvJURYj_tZgXR5aw,6,5,6,am
ChIJ7d4tKiLNvJURYj_tZgXR5aw,6,6,7,am
ChIJ7d4tKiLNvJURYj_tZgXR5aw,6,11,8,am
ChIJ7d4tKiLNvJURYj_tZgXR5aw,6,23,9,am
ChIJ7d4tKiLNvJURYj_tZgXR5aw,6,36,10,am
ChIJ7d4tKiLNvJURYj_tZgXR5aw,6,50,11,am
ChIJ7d4tKiLNvJURYj_tZgXR5aw,6,57,12,pm
ChIJ7d4tKiLNvJURYj_tZgXR5aw,6,61,1,pm
ChIJ7d4tKiLNvJURYj_tZgXR5aw,6,60,2,pm
ChIJ7d4tKiLNvJURYj_tZgXR5aw,6,60,3,pm
ChIJ7d4tKiLNvJURYj_tZgXR5aw,6,59,4,pm
ChIJ7d4tKiLNvJURYj_tZgXR5aw,6,60,5,pm
ChIJ7d4tKiLNvJURYj_tZgXR5aw,6,60,6,pm
ChIJ7d4tKiLNvJURYj_tZgXR5aw,6,59,7,pm
ChIJ7d4tKiLNvJURYj_tZgXR5aw,6,55,8,pm
ChIJ7d4tKiLNvJURYj_tZgXR5aw,6,49,9,pm
ChIJ7d4tKiLNvJURYj_tZgXR5aw,6,43,10,pm
ChIJ7d4tKiLNvJURYj_tZgXR5aw,6,34,11,pm
ChIJ7d4tKiLNvJURYj_tZgXR5aw,6,27,12,am
ChIJ7d4tKiLNvJURYj_tZgXR5aw,6,21,1,am
ChIJ7d4tKiLNvJURYj_tZgXR5aw,6,16,2,am
ChIJ7d4tKiLNvJURYj_tZgXR5aw,6,14,3,am
ChIJLQnXriHNvJURrzuWnKS4_g0,0,24,4,am
ChIJLQnXriHNvJURrzuWnKS4_g0,0,25,5,am
ChIJLQnXriHNvJURrzuWnKS4_g0,0,23,6,am
ChIJLQnXriHNvJURrzuWnKS4_g0,0,15,7,am
ChIJLQnXriHNvJURrzuWnKS4_g0,0,14,8,am
ChIJLQnXriHNvJURrzuWnKS4_g0,0,13,9,am
ChIJLQnXriHNvJURrzuWnKS4_g0,0,17,10,am
ChIJLQnXriHNvJURrzuWnKS4_g0,0,17,11,am
ChIJLQnXriHNvJURrzuWnKS4_g0,0,18,12,pm
ChIJLQnXriHNvJURrzuWnKS4_g0,0,15,1,pm
ChIJLQnXriHNvJURrzuWnKS4_g0,0,15,2,pm
ChIJLQnXriHNvJURrzuWnKS4_g0,0,18,3,pm
ChIJLQnXriHNvJURrzuWnKS4_g0,0,21,4,pm
ChIJLQnXriHNvJURrzuWnKS4_g0,0,27,5,pm
ChIJLQnXriHNvJURrzuWnKS4_g0,0,27,6,pm
ChIJLQnXriHNvJURrzuWnKS4_g0,0,23,7,pm
ChIJLQnXriHNvJURrzuWnKS4_g0,0,15,8,pm
ChIJLQnXriHNvJURrzuWnKS4_g0,0,20,9,pm
ChIJLQnXriHNvJURrzuWnKS4_g0,0,27,10,pm
ChIJLQnXriHNvJURrzuWnKS4_g0,0,46,11,pm
ChIJLQnXriHNvJURrzuWnKS4_g0,0,46,12,am
ChIJLQnXriHNvJURrzuWnKS4_g0,0,36,1,am
ChIJLQnXriHNvJURrzuWnKS4_g0,0,26,2,am
ChIJLQnXriHNvJURrzuWnKS4_g0,0,18,3,am
ChIJLQnXriHNvJURrzuWnKS4_g0,1,17,4,am
ChIJLQnXriHNvJURrzuWnKS4_g0,1,16,5,am
ChIJLQnXriHNvJURrzuWnKS4_g0,1,25,6,am
ChIJLQnXriHNvJURrzuWnKS4_g0,1,28,7,am
ChIJLQnXriHNvJURrzuWnKS4_g0,1,34,8,am
ChIJLQnXriHNvJURrzuWnKS4_g0,1,38,9,am
ChIJLQnXriHNvJURrzuWnKS4_g0,1,46,10,am
ChIJLQnXriHNvJURrzuWnKS4_g0,1,57,11,am
ChIJLQnXriHNvJURrzuWnKS4_g0,1,60,12,pm
ChIJLQnXriHNvJURrzuWnKS4_g0,1,67,1,pm
ChIJLQnXriHNvJURrzuWnKS4_g0,1,76,2,pm
ChIJLQnXriHNvJURrzuWnKS4_g0,1,85,3,pm
ChIJLQnXriHNvJURrzuWnKS4_g0,1,93,4,pm
ChIJLQnXriHNvJURrzuWnKS4_g0,1,97,5,pm
ChIJLQnXriHNvJURrzuWnKS4_g0,1,94,6,pm
ChIJLQnXriHNvJURrzuWnKS4_g0,1,77,7,pm
ChIJLQnXriHNvJURrzuWnKS4_g0,1,57,8,pm
ChIJLQnXriHNvJURrzuWnKS4_g0,1,51,9,pm
ChIJLQnXriHNvJURrzuWnKS4_g0,1,47,10,pm
ChIJLQnXriHNvJURrzuWnKS4_g0,1,47,11,pm
ChIJLQnXriHNvJURrzuWnKS4_g0,1,38,12,am
ChIJLQnXriHNvJURrzuWnKS4_g0,1,25,1,am
ChIJLQnXriHNvJURrzuWnKS4_g0,1,15,2,am
ChIJLQnXriHNvJURrzuWnKS4_g0,1,13,3,am
ChIJLQnXriHNvJURrzuWnKS4_g0,2,15,4,am
ChIJLQnXriHNvJURrzuWnKS4_g0,2,24,5,am
ChIJLQnXriHNvJURrzuWnKS4_g0,2,42,6,am
ChIJLQnXriHNvJURrzuWnKS4_g0,2,52,7,am
ChIJLQnXriHNvJURrzuWnKS4_g0,2,64,8,am
ChIJLQnXriHNvJURrzuWnKS4_g0,2,68,9,am
ChIJLQnXriHNvJURrzuWnKS4_g0,2,70,10,am
ChIJLQnXriHNvJURrzuWnKS4_g0,2,72,11,am
ChIJLQnXriHNvJURrzuWnKS4_g0,2,80,12,pm
ChIJLQnXriHNvJURrzuWnKS4_g0,2,91,1,pm
ChIJLQnXriHNvJURrzuWnKS4_g0,2,92,2,pm
ChIJLQnXriHNvJURrzuWnKS4_g0,2,88,3,pm
ChIJLQnXriHNvJURrzuWnKS4_g0,2,85,4,pm
ChIJLQnXriHNvJURrzuWnKS4_g0,2,87,5,pm
ChIJLQnXriHNvJURrzuWnKS4_g0,2,95,6,pm
ChIJLQnXriHNvJURrzuWnKS4_g0,2,88,7,pm
ChIJLQnXriHNvJURrzuWnKS4_g0,2,65,8,pm
ChIJLQnXriHNvJURrzuWnKS4_g0,2,46,9,pm
ChIJLQnXriHNvJURrzuWnKS4_g0,2,35,10,pm
ChIJLQnXriHNvJURrzuWnKS4_g0,2,37,11,pm
ChIJLQnXriHNvJURrzuWnKS4_g0,2,42,12,am
ChIJLQnXriHNvJURrzuWnKS4_g0,2,35,1,am
ChIJLQnXriHNvJURrzuWnKS4_g0,2,24,2,am
ChIJLQnXriHNvJURrzuWnKS4_g0,2,13,3,am
ChIJLQnXriHNvJURrzuWnKS4_g0,3,17,4,am
ChIJLQnXriHNvJURrzuWnKS4_g0,3,21,5,am
ChIJLQnXriHNvJURrzuWnKS4_g0,3,30,6,am
ChIJLQnXriHNvJURrzuWnKS4_g0,3,34,7,am
ChIJLQnXriHNvJURrzuWnKS4_g0,3,50,8,am
ChIJLQnXriHNvJURrzuWnKS4_g0,3,55,9,am
ChIJLQnXriHNvJURrzuWnKS4_g0,3,72,10,am
ChIJLQnXriHNvJURrzuWnKS4_g0,3,72,11,am
ChIJLQnXriHNvJURrzuWnKS4_g0,3,70,12,pm
ChIJLQnXriHNvJURrzuWnKS4_g0,3,65,1,pm
ChIJLQnXriHNvJURrzuWnKS4_g0,3,66,2,pm
ChIJLQnXriHNvJURrzuWnKS4_g0,3,76,3,pm
ChIJLQnXriHNvJURrzuWnKS4_g0,3,88,4,pm
ChIJLQnXriHNvJURrzuWnKS4_g0,3,100,5,pm
ChIJLQnXriHNvJURrzuWnKS4_g0,3,98,6,pm
ChIJLQnXriHNvJURrzuWnKS4_g0,3,86,7,pm
ChIJLQnXriHNvJURrzuWnKS4_g0,3,73,8,pm
ChIJLQnXriHNvJURrzuWnKS4_g0,3,64,9,pm
ChIJLQnXriHNvJURrzuWnKS4_g0,3,58,10,pm
ChIJLQnXriHNvJURrzuWnKS4_g0,3,63,11,pm
ChIJLQnXriHNvJURrzuWnKS4_g0,3,60,12,am
ChIJLQnXriHNvJURrzuWnKS4_g0,3,53,1,am
ChIJLQnXriHNvJURrzuWnKS4_g0,3,36,2,am
ChIJLQnXriHNvJURrzuWnKS4_g0,3,28,3,am
ChIJLQnXriHNvJURrzuWnKS4_g0,4,15,4,am
ChIJLQnXriHNvJURrzuWnKS4_g0,4,17,5,am
ChIJLQnXriHNvJURrzuWnKS4_g0,4,33,6,am
ChIJLQnXriHNvJURrzuWnKS4_g0,4,38,7,am
ChIJLQnXriHNvJURrzuWnKS4_g0,4,45,8,am
ChIJLQnXriHNvJURrzuWnKS4_g0,4,47,9,am
ChIJLQnXriHNvJURrzuWnKS4_g0,4,56,10,am
ChIJLQnXriHNvJURrzuWnKS4_g0,4,51,11,am
ChIJLQnXriHNvJURrzuWnKS4_g0,4,55,12,pm
ChIJLQnXriHNvJURrzuWnKS4_g0,4,63,1,pm
ChIJLQnXriHNvJURrzuWnKS4_g0,4,77,2,pm
ChIJLQnXriHNvJURrzuWnKS4_g0,4,85,3,pm
ChIJLQnXriHNvJURrzuWnKS4_g0,4,94,4,pm
ChIJLQnXriHNvJURrzuWnKS4_g0,4,96,5,pm
ChIJLQnXriHNvJURrzuWnKS4_g0,4,97,6,pm
ChIJLQnXriHNvJURrzuWnKS4_g0,4,90,7,pm
ChIJLQnXriHNvJURrzuWnKS4_g0,4,75,8,pm
ChIJLQnXriHNvJURrzuWnKS4_g0,4,63,9,pm
ChIJLQnXriHNvJURrzuWnKS4_g0,4,62,10,pm
ChIJLQnXriHNvJURrzuWnKS4_g0,4,68,11,pm
ChIJLQnXriHNvJURrzuWnKS4_g0,4,65,12,am
ChIJLQnXriHNvJURrzuWnKS4_g0,4,52,1,am
ChIJLQnXriHNvJURrzuWnKS4_g0,4,33,2,am
ChIJLQnXriHNvJURrzuWnKS4_g0,4,20,3,am
ChIJLQnXriHNvJURrzuWnKS4_g0,5,25,4,am
ChIJLQnXriHNvJURrzuWnKS4_g0,5,22,5,am
ChIJLQnXriHNvJURrzuWnKS4_g0,5,33,6,am
